barrio,distrito,price,size,rooms,bathrooms
Can Baro,Horta-Guinardó,966.0,75,4,1
la Salut,Gràcia,790.0,55,2,1
Navas,Sant Andreu,960.0,95,4,2
la Salut,Gràcia,800.0,41,1,1
la Salut,Gràcia,990.0,72,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1200.0,63,1,1
Barceloneta,Ciutat Vella,1290.0,77,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3900.0,220,4,3
la Nova Esquerra de l'Eixample,L'Eixample,1350.0,155,3,1
el Baix Guinardo,Horta-Guinardó,1700.0,185,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1188.0,50,1,1
les Tres Torres,Les Corts,1550.0,110,3,2
Provencals del Poblenou,Sant Martí,1200.0,61,1,1
el Coll,Gràcia,1300.0,55,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3243.0,119,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1050.0,50,2,1
el Putget i el farró,Sarrià-Sant Gervasi,2250.0,157,4,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1400.0,97,2,2
l'Antiga Esquerra de l'Eixample,L'Eixample,4500.0,250,5,4
la Salut,Gràcia,800.0,51,1,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,3900.0,110,3,2
Sant Gervasi - la Bonanova,Les Corts,750.0,50,1,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1857.0,90,3,2
Sant Gervasi - la Bonanova,Les Corts,950.0,60,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1250.0,115,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,1050.0,130,4,2
Sant Antoni,L'Eixample,750.0,37,1,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,3004.0,98,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1900.0,170,5,3
Sarria,Les Corts,1220.0,46,2,1
la Salut,Gràcia,850.0,63,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,950.0,55,2,2
la Salut,Gràcia,950.0,61,3,1
la Nova Esquerra de l'Eixample,L'Eixample,1350.0,65,3,1
Gotic,Ciutat Vella,1350.0,70,3,1
Hostafrancs,Sants-Montjuïc,1150.0,64,2,2
la Nova Esquerra de l'Eixample,L'Eixample,1400.0,58,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,6000.0,211,4,3
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,90,3,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,3599.0,119,2,2
Gotic,Ciutat Vella,1390.0,126,4,2
Sant Antoni,L'Eixample,900.0,78,3,1
Sant Antoni,L'Eixample,600.0,50,1,1
la Font de la Guatlla,Sants-Montjuïc,800.0,67,3,1
la Salut,Gràcia,750.0,52,2,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2099.0,75,2,1
la Font de la Guatlla,Sants-Montjuïc,795.0,63,3,1
el Carmel,Horta-Guinardó,750.0,56,1,1
el Raval,Ciutat Vella,850.0,100,2,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3700.0,200,5,3
l'Antiga Esquerra de l'Eixample,L'Eixample,3213.0,70,2,2
Sant Antoni,L'Eixample,900.0,70,2,3
Sant Antoni,L'Eixample,850.0,60,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1275.0,75,3,1
Sant Antoni,L'Eixample,850.0,55,3,1
Sant Gervasi - la Bonanova,Les Corts,1050.0,78,3,1
Barceloneta,Ciutat Vella,1180.0,132,3,2
el Raval,Ciutat Vella,800.0,57,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,80,2,2
la Vila de Gracia,Gràcia,1190.0,68,2,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2161.0,140,4,2
Fort Pienc,L'Eixample,1600.0,90,3,2
el Poblenou,Sant Martí,1295.0,89,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,1550.0,70,3,1
la Font de la Guatlla,Sants-Montjuïc,800.0,54,1,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2000.0,95,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1100.0,95,2,2
l'Antiga Esquerra de l'Eixample,L'Eixample,4963.0,110,4,2
Vilapicina i la Torre Llobeta,Nou Barris,600.0,35,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2350.0,130,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1450.0,88,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,825.0,58,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,1000.0,80,4,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1700.0,94,2,2
el Poblenou,Sant Martí,1250.0,85,3,1
la Nova Esquerra de l'Eixample,L'Eixample,1200.0,71,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1275.0,108,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2436.0,214,4,5
la Salut,Gràcia,825.0,55,3,1
la Font d'en Fargues,Horta-Guinardó,850.0,45,1,1
la Font de la Guatlla,Sants-Montjuïc,810.0,80,3,1
Barceloneta,Ciutat Vella,1250.0,85,2,1
el Raval,Ciutat Vella,928.0,41,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1900.0,145,4,2
Gotic,Ciutat Vella,1479.0,80,3,2
Sarria,Les Corts,1250.0,73,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2000.0,164,4,2
Sarria,Les Corts,1250.0,83,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1350.0,75,2,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1700.0,130,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,919.0,58,2,1
Sant Gervasi - la Bonanova,Les Corts,750.0,25,1,1
el Poblenou,Sant Martí,1267.0,62,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1457.0,125,4,2
el Carmel,Horta-Guinardó,698.0,40,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1450.0,65,2,1
Sant Antoni,L'Eixample,500.0,18,1,1
el Raval,Ciutat Vella,750.0,44,1,1
Sant Antoni,L'Eixample,800.0,59,1,1
Sant Gervasi - la Bonanova,Les Corts,990.0,63,1,1
Sant Antoni,L'Eixample,890.0,95,3,1
Hostafrancs,Sants-Montjuïc,1000.0,100,3,2
Navas,Sant Andreu,1000.0,70,2,1
la Salut,Gràcia,1100.0,48,2,1
el Carmel,Horta-Guinardó,800.0,65,2,1
Sant Antoni,L'Eixample,1080.0,80,4,2
Sant Antoni,L'Eixample,995.0,60,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,4500.0,186,3,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,800.0,65,2,1
la Salut,Gràcia,800.0,46,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,850.0,51,2,1
Vilapicina i la Torre Llobeta,Nou Barris,850.0,80,2,1
el Raval,Ciutat Vella,700.0,65,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2000.0,154,4,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,4200.0,105,2,2
la Salut,Gràcia,875.0,60,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1550.0,85,3,1
la Font de la Guatlla,Sants-Montjuïc,850.0,60,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,850.0,62,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1480.0,130,4,2
Navas,Sant Andreu,950.0,75,3,1
les Tres Torres,Les Corts,1600.0,100,3,2
el Camp d'en Grassot i Gracia Nova,Gràcia,2000.0,70,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,700.0,40,1,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1700.0,90,2,2
Sant Antoni,L'Eixample,1161.0,74,2,1
la Salut,Gràcia,995.0,57,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1250.0,112,3,4
el Carmel,Horta-Guinardó,720.0,55,3,1
la Bordeta,Sants-Montjuïc,745.0,27,1,1
la Salut,Gràcia,1000.0,79,3,1
Sant Antoni,L'Eixample,925.0,95,3,1
el Carmel,Horta-Guinardó,795.0,70,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,94,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4500.0,240,4,3
Sant Gervasi - la Bonanova,Les Corts,1115.0,56,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3600.0,240,5,4
Hostafrancs,Sants-Montjuïc,975.0,70,2,1
el Coll,Gràcia,1250.0,65,2,2
el Putget i el farró,Sarrià-Sant Gervasi,2250.0,170,3,2
Gotic,Ciutat Vella,1450.0,94,3,2
Hostafrancs,Sants-Montjuïc,1100.0,70,1,1
Sant Antoni,L'Eixample,915.0,40,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,900.0,42,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1250.0,120,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1455.0,65,2,1
Vilapicina i la Torre Llobeta,Nou Barris,795.0,104,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2150.0,120,4,1
la Sagrera,Sant Andreu,715.0,62,3,1
la Nova Esquerra de l'Eixample,L'Eixample,1450.0,74,2,1
Sant Antoni,L'Eixample,845.0,42,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2250.0,100,1,1
la Salut,Gràcia,990.0,67,1,1
les Tres Torres,Les Corts,1800.0,65,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1800.0,89,2,2
l'Antiga Esquerra de l'Eixample,L'Eixample,1900.0,70,2,1
Sagrada Familia,L'Eixample,1550.0,80,3,1
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,105,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1190.0,92,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1350.0,85,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1500.0,60,1,1
el Putget i el farró,Sarrià-Sant Gervasi,2181.0,157,4,3
el Parc i la Llacuna del Poblenou,Sant Martí,830.0,60,1,1
la Salut,Gràcia,950.0,70,2,1
el Camp d'en Grassot i Gracia Nova,Gràcia,1400.0,65,2,1
el Raval,Ciutat Vella,1000.0,80,1,2
la Sagrera,Sant Andreu,760.0,81,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1304.0,90,3,2
Sant Gervasi - la Bonanova,Les Corts,740.0,45,3,1
Vilapicina i la Torre Llobeta,Nou Barris,1272.0,65,3,1
Hostafrancs,Sants-Montjuïc,1000.0,103,4,2
Fort Pienc,L'Eixample,1600.0,100,3,4
Sarria,Les Corts,1400.0,91,3,2
Sarria,Les Corts,1500.0,110,4,2
el Poble Sec,Sants-Montjuïc,875.0,60,2,1
Sant Antoni,L'Eixample,1140.0,45,1,1
el Poble Sec,Sants-Montjuïc,890.0,30,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,8500.0,340,5,6
Barceloneta,Ciutat Vella,1225.0,85,2,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2332.0,100,3,2
Sant Antoni,L'Eixample,1150.0,79,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,650.0,40,2,1
Sant Antoni,L'Eixample,1150.0,107,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,600.0,40,1,1
la Vila de Gracia,Gràcia,1190.0,98,2,2
el Raval,Ciutat Vella,800.0,42,1,1
el Raval,Ciutat Vella,820.0,55,1,1
el Raval,Ciutat Vella,530.0,32,1,1
el Raval,Ciutat Vella,795.0,27,1,1
el Congres i els Indians,Sant Andreu,875.0,70,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1450.0,86,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1262.0,80,2,2
el Raval,Ciutat Vella,836.0,37,1,1
el Raval,Ciutat Vella,750.0,70,1,1
Pedralbes,Les Corts,2700.0,167,5,3
la Nova Esquerra de l'Eixample,L'Eixample,1250.0,95,3,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2400.0,110,2,2
la Salut,Gràcia,1050.0,55,1,3
el Parc i la Llacuna del Poblenou,Sant Martí,675.0,50,1,1
el Carmel,Horta-Guinardó,600.0,40,1,1
Hostafrancs,Sants-Montjuïc,995.0,86,2,2
la Font d'en Fargues,Horta-Guinardó,850.0,80,3,2
el Raval,Ciutat Vella,800.0,48,2,1
Gotic,Ciutat Vella,1350.0,75,2,1
la Salut,Gràcia,1100.0,60,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2550.0,135,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1470.0,107,4,2
Vilapicina i la Torre Llobeta,Nou Barris,680.0,65,2,1
el Raval,Ciutat Vella,790.0,77,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1200.0,90,3,1
Sant Gervasi - la Bonanova,Les Corts,900.0,70,3,1
el Putget i el farró,Sarrià-Sant Gervasi,2100.0,190,5,3
Sant Antoni,L'Eixample,1050.0,67,2,1
la Salut,Gràcia,750.0,45,1,1
Sant Antoni,L'Eixample,900.0,78,4,2
Fort Pienc,L'Eixample,1600.0,106,3,2
Hostafrancs,Sants-Montjuïc,1050.0,98,3,1
el Putget i el farró,Sarrià-Sant Gervasi,1990.0,154,4,3
el Parc i la Llacuna del Poblenou,Sant Martí,980.0,71,3,1
Sant Antoni,L'Eixample,800.0,62,2,1
Sant Gervasi - la Bonanova,Les Corts,1030.0,70,2,1
el Congres i els Indians,Sant Andreu,850.0,70,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1100.0,90,2,1
Sant Antoni,L'Eixample,900.0,71,2,1
la Sagrera,Sant Andreu,740.0,78,3,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1600.0,71,2,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2100.0,190,3,2
Sant Antoni,L'Eixample,500.0,23,1,1
la Dreta de l'Eixample,L'Eixample,1800.0,102,3,1
Sant Antoni,L'Eixample,850.0,74,3,1
les Tres Torres,Les Corts,1995.0,147,4,2
el Baix Guinardo,Horta-Guinardó,1600.0,80,4,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1390.0,94,3,2
el Carmel,Horta-Guinardó,750.0,65,3,1
la Marina de Port,Sants-Montjuïc,650.0,48,1,1
Fort Pienc,L'Eixample,1577.0,68,2,1
el Putget i el farró,Sarrià-Sant Gervasi,2100.0,256,5,3
el Raval,Ciutat Vella,818.0,59,2,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,2922.0,95,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1375.0,90,2,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3800.0,240,4,4
el Carmel,Horta-Guinardó,800.0,75,3,1
Sant Antoni,L'Eixample,995.0,40,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,850.0,72,3,1
la Salut,Gràcia,1090.0,54,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1214.0,60,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1900.0,180,5,4
el Carmel,Horta-Guinardó,780.0,47,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1350.0,83,4,2
la Salut,Gràcia,1000.0,85,4,1
la Font de la Guatlla,Sants-Montjuïc,813.0,54,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,1000.0,90,3,1
la Nova Esquerra de l'Eixample,L'Eixample,1400.0,86,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1250.0,80,3,2
Hostafrancs,Sants-Montjuïc,1000.0,61,1,1
Can Baro,Horta-Guinardó,958.0,75,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1529.0,57,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,850.0,38,1,1
Sant Antoni,L'Eixample,1060.0,74,1,1
Sant Gervasi - la Bonanova,Les Corts,1150.0,70,3,1
el Poble Sec,Sants-Montjuïc,885.0,52,2,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2400.0,93,2,1
les Tres Torres,Les Corts,1700.0,120,4,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,975.0,57,2,1
Gotic,Ciutat Vella,1310.0,40,1,1
Sant Antoni,L'Eixample,1100.0,76,2,1
el Clot,Sant Martí,1095.0,143,3,2
el Raval,Ciutat Vella,950.0,78,3,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5500.0,250,5,3
el Carmel,Horta-Guinardó,750.0,56,2,1
Can Baro,Horta-Guinardó,980.0,71,2,2
el Parc i la Llacuna del Poblenou,Sant Martí,975.0,85,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1350.0,120,4,2
el Coll,Gràcia,1230.0,85,4,1
Fort Pienc,L'Eixample,1620.0,160,5,2
el Raval,Ciutat Vella,1100.0,85,2,2
la Salut,Gràcia,1100.0,83,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1100.0,45,1,1
la Font de la Guatlla,Sants-Montjuïc,840.0,54,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1274.0,74,3,1
el Raval,Ciutat Vella,980.0,91,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1300.0,80,3,2
les Tres Torres,Les Corts,2000.0,120,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2500.0,174,4,3
la Font de la Guatlla,Sants-Montjuïc,800.0,50,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2400.0,172,3,4
Sant Antoni,L'Eixample,850.0,57,2,1
Sant Gervasi - la Bonanova,Les Corts,1050.0,77,4,1
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,80,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,800.0,61,2,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2500.0,115,2,2
la Sagrera,Sant Andreu,750.0,50,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1315.0,74,2,1
el Raval,Ciutat Vella,600.0,20,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3972.0,240,4,4
el Raval,Ciutat Vella,945.0,55,1,1
el Raval,Ciutat Vella,850.0,62,2,1
el Baix Guinardo,Horta-Guinardó,1600.0,170,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1100.0,102,3,2
la Salut,Gràcia,1050.0,72,3,1
Pedralbes,Les Corts,2500.0,150,3,3
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,130,4,2
la Dreta de l'Eixample,L'Eixample,1800.0,136,2,2
el Besos i el Maresme,Sant Martí,1700.0,150,3,2
el Poblenou,Sant Martí,1250.0,120,4,4
el Camp d'en Grassot i Gracia Nova,Gràcia,1800.0,85,3,2
el Clot,Sant Martí,1100.0,83,2,1
el Clot,Sant Martí,1100.0,88,3,1
Sant Antoni,L'Eixample,500.0,30,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2573.0,88,2,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2500.0,134,5,5
el Raval,Ciutat Vella,950.0,75,2,2
la Font d'en Fargues,Horta-Guinardó,875.0,70,3,1
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,145,3,2
el Guinardo,Horta-Guinardó,820.0,63,2,1
Sant Antoni,L'Eixample,925.0,70,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,91,2,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1600.0,90,2,2
Sant Gervasi - la Bonanova,Les Corts,950.0,93,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,9500.0,375,5,6
el Carmel,Horta-Guinardó,780.0,53,3,1
Hostafrancs,Sants-Montjuïc,1045.0,36,2,1
el Besos i el Maresme,Sant Martí,1550.0,75,2,1
Can Baro,Horta-Guinardó,975.0,95,2,1
Sant Antoni,L'Eixample,1110.0,80,3,2
Gotic,Ciutat Vella,1450.0,50,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1470.0,100,4,2
Sant Antoni,L'Eixample,925.0,90,3,1
Provencals del Poblenou,Sant Martí,1200.0,101,3,2
la Salut,Gràcia,790.0,75,1,2
Gotic,Ciutat Vella,1500.0,86,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,856.0,44,1,1
la Salut,Gràcia,880.0,62,3,1
Gotic,Ciutat Vella,1400.0,76,2,1
Barceloneta,Ciutat Vella,1210.0,85,3,1
Sant Antoni,L'Eixample,1000.0,90,3,2
Hostafrancs,Sants-Montjuïc,1070.0,80,2,2
el Raval,Ciutat Vella,995.0,60,2,2
Barceloneta,Ciutat Vella,1267.0,60,1,1
el Poble Sec,Sants-Montjuïc,875.0,80,3,2
el Baix Guinardo,Horta-Guinardó,1090.0,90,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,825.0,100,3,1
Sant Antoni,L'Eixample,1022.0,73,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1022.0,62,2,1
la Font de la Guatlla,Sants-Montjuïc,800.0,115,3,1
la Marina de Port,Sants-Montjuïc,580.0,47,2,1
Sants - Badal,Sants-Montjuïc,750.0,75,1,1
Sant Antoni,L'Eixample,950.0,85,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,1950.0,158,3,3
l'Antiga Esquerra de l'Eixample,L'Eixample,2000.0,58,2,2
Sant Gervasi - la Bonanova,Les Corts,900.0,79,4,1
la Sagrera,Sant Andreu,750.0,25,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,120,4,2
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,2600.0,110,3,2
el Raval,Ciutat Vella,750.0,39,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,70,3,1
Sant Gervasi - la Bonanova,Les Corts,1100.0,78,2,1
Gotic,Ciutat Vella,1500.0,110,4,2
el Raval,Ciutat Vella,1175.0,76,2,3
el Raval,Ciutat Vella,775.0,55,1,1
Sant Antoni,L'Eixample,1095.0,60,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1250.0,62,2,1
el Coll,Gràcia,1300.0,92,2,2
Sagrada Familia,L'Eixample,1550.0,110,3,2
el Coll,Gràcia,1262.0,35,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1400.0,89,3,2
Can Baro,Horta-Guinardó,950.0,89,4,2
el Coll,Gràcia,1300.0,130,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2300.0,112,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2400.0,201,5,2
el Camp de l'Arpa del Clot,Sant Martí,1140.0,103,3,2
la Salut,Gràcia,1100.0,82,2,1
Gotic,Ciutat Vella,1400.0,93,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1500.0,122,3,2
el Camp d'en Grassot i Gracia Nova,Gràcia,2000.0,100,3,2
Sant Antoni,L'Eixample,990.0,67,2,1
la Salut,Gràcia,965.0,81,4,1
Sant Antoni,L'Eixample,775.0,51,1,1
Gotic,Ciutat Vella,1353.0,35,1,1
Vilapicina i la Torre Llobeta,Nou Barris,1200.0,40,1,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,3000.0,74,2,2
el Raval,Ciutat Vella,1100.0,94,5,2
la Nova Esquerra de l'Eixample,L'Eixample,1195.0,72,2,1
Sant Antoni,L'Eixample,950.0,62,1,1
la Font de la Guatlla,Sants-Montjuïc,825.0,50,1,1
el Putget i el farró,Sarrià-Sant Gervasi,2250.0,52,2,1
la Salut,Gràcia,850.0,56,2,1
el Coll,Gràcia,1350.0,96,3,2
el Carmel,Horta-Guinardó,800.0,86,4,1
el Raval,Ciutat Vella,978.0,80,3,1
la Salut,Gràcia,1000.0,90,4,2
el Parc i la Llacuna del Poblenou,Sant Martí,800.0,54,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,880.0,50,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1500.0,124,3,2
Sant Gervasi - la Bonanova,Les Corts,850.0,60,3,1
el Camp de l'Arpa del Clot,Sant Martí,1172.0,70,1,1
el Poble Sec,Sants-Montjuïc,890.0,64,2,1
la Salut,Gràcia,975.0,65,3,1
el Camp d'en Grassot i Gracia Nova,Gràcia,1830.0,80,2,1
la Font d'en Fargues,Horta-Guinardó,890.0,78,2,1
la Salut,Gràcia,900.0,86,3,1
Hostafrancs,Sants-Montjuïc,1100.0,49,2,1
el Raval,Ciutat Vella,575.0,44,1,1
el Raval,Ciutat Vella,900.0,58,2,1
les Tres Torres,Les Corts,1650.0,164,4,2
la Salut,Gràcia,1100.0,78,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,1155.0,49,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,885.0,65,1,1
la Salut,Gràcia,900.0,60,1,1
el Raval,Ciutat Vella,1000.0,35,1,1
Hostafrancs,Sants-Montjuïc,1100.0,96,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,750.0,40,1,1
la Salut,Gràcia,850.0,81,2,1
el Raval,Ciutat Vella,1000.0,90,3,2
Sant Antoni,L'Eixample,998.0,82,2,2
la Dreta de l'Eixample,L'Eixample,1800.0,90,3,2
Sagrada Familia,L'Eixample,1500.0,82,3,2
el Raval,Ciutat Vella,750.0,60,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,935.0,40,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,3900.0,245,5,5
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1929.0,73,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,3600.0,160,6,3
el Raval,Ciutat Vella,795.0,67,1,1
Sant Antoni,L'Eixample,1050.0,85,3,2
la Font de la Guatlla,Sants-Montjuïc,830.0,60,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1250.0,81,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,950.0,85,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2850.0,51,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,690.0,50,2,1
el Besos i el Maresme,Sant Martí,1720.0,125,3,3
l'Antiga Esquerra de l'Eixample,L'Eixample,1850.0,117,2,2
el Raval,Ciutat Vella,770.0,53,1,1
el Raval,Ciutat Vella,750.0,52,2,2
el Parc i la Llacuna del Poblenou,Sant Martí,800.0,70,3,2
el Raval,Ciutat Vella,600.0,38,1,1
Gotic,Ciutat Vella,1500.0,149,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,1950.0,206,4,4
Vallcarca i els Penitents,Sarrià-Sant Gervasi,910.0,56,2,1
el Clot,Sant Martí,1098.0,88,3,2
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,1900.0,112,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2200.0,170,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,650.0,44,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1590.0,116,4,3
el Raval,Ciutat Vella,1053.0,90,2,2
el Clot,Sant Martí,1125.0,81,3,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,3795.0,105,2,2
el Raval,Ciutat Vella,1050.0,90,2,2
Sant Gervasi - la Bonanova,Les Corts,1050.0,50,1,1
Navas,Sant Andreu,1300.0,131,4,2
Sant Antoni,L'Eixample,1150.0,55,1,1
el Camp d'en Grassot i Gracia Nova,Gràcia,2500.0,60,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,1850.0,90,2,2
el Raval,Ciutat Vella,583.0,37,1,1
Barceloneta,Ciutat Vella,1200.0,49,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,79,4,1
Sants,Sants-Montjuïc,690.0,39,1,1
Sant Antoni,L'Eixample,1150.0,75,2,2
